source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0032869,cellular response to insulin stimulus,0.6480257169114407,False,1,86,14,1708,ENSG00000151422,FER
GO:BP,GO:0034101,erythrocyte homeostasis,0.6480257169114407,False,1,86,14,1708,ENSG00000005483,KMT2E
GO:BP,GO:0034097,response to cytokine,0.6480257169114407,False,4,86,74,1708,ENSG00000103056 ENSG00000055955 ENSG00000150630 ENSG00000151422,SMPD3 ITIH4 VEGFC FER
GO:BP,GO:0055001,muscle cell development,0.6480257169114407,False,1,86,14,1708,ENSG00000007402,CACNA2D2
GO:BP,GO:0006006,glucose metabolic process,0.6480257169114407,False,1,86,14,1708,ENSG00000111669,TPI1
GO:BP,GO:0006399,tRNA metabolic process,0.6480257169114407,False,1,86,14,1708,ENSG00000137411,VARS2
GO:BP,GO:0006869,lipid transport,0.6480257169114407,False,2,86,34,1708,ENSG00000166573 ENSG00000070882,GALR1 OSBPL3
GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process,0.6480257169114407,False,3,86,53,1708,ENSG00000110497 ENSG00000089053 ENSG00000112659,AMBRA1 ANAPC5 CUL9
GO:BP,GO:2000781,positive regulation of double-strand break repair,0.6480257169114407,False,1,86,14,1708,ENSG00000204991,SPIRE2
GO:BP,GO:0006413,translational initiation,0.6480257169114407,False,1,86,14,1708,ENSG00000082153,BZW1
GO:BP,GO:2001252,positive regulation of chromosome organization,0.6480257169114407,False,1,86,14,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0043484,regulation of RNA splicing,0.6480257169114407,False,1,86,14,1708,ENSG00000163635,ATXN7
GO:BP,GO:0043632,modification-dependent macromolecule catabolic process,0.6480257169114407,False,3,86,54,1708,ENSG00000110497 ENSG00000089053 ENSG00000112659,AMBRA1 ANAPC5 CUL9
GO:BP,GO:0097485,neuron projection guidance,0.6480257169114407,False,1,86,14,1708,ENSG00000010810,FYN
GO:BP,GO:0097305,response to alcohol,0.6480257169114407,False,1,86,14,1708,ENSG00000010810,FYN
GO:BP,GO:0043085,positive regulation of catalytic activity,0.6480257169114407,False,2,86,34,1708,ENSG00000182732 ENSG00000103811,RGS6 CTSH
GO:BP,GO:0006986,response to unfolded protein,0.6480257169114407,False,1,86,14,1708,ENSG00000151778,SERP2
GO:BP,GO:0036293,response to decreased oxygen levels,0.6480257169114407,False,1,86,14,1708,ENSG00000150630,VEGFC
GO:BP,GO:0006090,pyruvate metabolic process,0.6480257169114407,False,1,86,14,1708,ENSG00000111669,TPI1
GO:BP,GO:0007411,axon guidance,0.6480257169114407,False,1,86,14,1708,ENSG00000010810,FYN
GO:MF,GO:0030546,signaling receptor activator activity,0.6520856092732085,False,2,86,35,1708,ENSG00000150630 ENSG00000113070,VEGFC HBEGF
GO:MF,GO:0015293,symporter activity,0.6582707590449247,False,1,86,15,1708,ENSG00000103042,SLC38A7
GO:BP,GO:0030182,neuron differentiation,0.6595175574234892,False,6,86,115,1708,ENSG00000183715 ENSG00000181291 ENSG00000142599 ENSG00000010810 ENSG00000135298 ENSG00000176406,OPCML TMEM132E RERE FYN ADGRB3 RIMS2
GO:BP,GO:1901652,response to peptide,0.6607750745513834,False,4,86,75,1708,ENSG00000103056 ENSG00000055955 ENSG00000150630 ENSG00000151422,SMPD3 ITIH4 VEGFC FER
GO:BP,GO:0009893,positive regulation of metabolic process,0.6609777812177906,False,15,86,295,1708,ENSG00000067082 ENSG00000110497 ENSG00000161813 ENSG00000103811 ENSG00000204991 ENSG00000166573 ENSG00000104885 ENSG00000143614 ENSG00000142599 ENSG00000100354 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000213654 ENSG00000005483,KLF6 AMBRA1 LARP4 CTSH SPIRE2 GALR1 DOT1L GATAD2B RERE TNRC6B BABAM2 MSL2 ATXN7 GPSM3 KMT2E
GO:BP,GO:0030003,intracellular monoatomic cation homeostasis,0.6631032645664604,False,2,86,35,1708,ENSG00000122986 ENSG00000162753,HVCN1 SLC9C2
GO:BP,GO:0070482,response to oxygen levels,0.6631032645664604,False,1,86,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0099565,"chemical synaptic transmission, postsynaptic",0.6631032645664604,False,1,86,15,1708,ENSG00000176406,RIMS2
GO:BP,GO:0017148,negative regulation of translation,0.6631032645664604,False,1,86,15,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0016310,phosphorylation,0.6631032645664604,False,4,86,76,1708,ENSG00000178093 ENSG00000196182 ENSG00000151422 ENSG00000010810,TSSK6 STK40 FER FYN
GO:BP,GO:2001242,regulation of intrinsic apoptotic signaling pathway,0.6631032645664604,False,1,86,15,1708,ENSG00000010810,FYN
GO:BP,GO:0003341,cilium movement,0.6631032645664604,False,1,86,15,1708,ENSG00000178093,TSSK6
GO:BP,GO:0051250,negative regulation of lymphocyte activation,0.6631032645664604,False,1,86,15,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0015980,energy derivation by oxidation of organic compounds,0.6631032645664604,False,2,86,35,1708,ENSG00000111669 ENSG00000196182,TPI1 STK40
GO:BP,GO:0010876,lipid localization,0.6631032645664604,False,2,86,35,1708,ENSG00000166573 ENSG00000070882,GALR1 OSBPL3
GO:BP,GO:0001701,in utero embryonic development,0.6631032645664604,False,2,86,35,1708,ENSG00000171310 ENSG00000157456,CHST11 CCNB2
GO:BP,GO:0009154,purine ribonucleotide catabolic process,0.6631032645664604,False,1,86,15,1708,ENSG00000111669,TPI1
GO:BP,GO:0050868,negative regulation of T cell activation,0.6631032645664604,False,1,86,15,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0010594,regulation of endothelial cell migration,0.6631032645664604,False,1,86,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0002040,sprouting angiogenesis,0.6631032645664604,False,1,86,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:1900180,regulation of protein localization to nucleus,0.6631032645664604,False,1,86,15,1708,ENSG00000010810,FYN
GO:BP,GO:0061025,membrane fusion,0.6631032645664604,False,1,86,15,1708,ENSG00000149927,DOC2A
GO:BP,GO:0008217,regulation of blood pressure,0.6631032645664604,False,1,86,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0031396,regulation of protein ubiquitination,0.6631032645664604,False,1,86,15,1708,ENSG00000010810,FYN
GO:BP,GO:0042592,homeostatic process,0.6631032645664604,False,7,86,136,1708,ENSG00000110497 ENSG00000122986 ENSG00000157456 ENSG00000103811 ENSG00000162753 ENSG00000154822 ENSG00000005483,AMBRA1 HVCN1 CCNB2 CTSH SLC9C2 PLCL2 KMT2E
GO:BP,GO:0051246,regulation of protein metabolic process,0.6631032645664604,False,6,86,116,1708,ENSG00000161813 ENSG00000103811 ENSG00000100354 ENSG00000082153 ENSG00000151422 ENSG00000010810,LARP4 CTSH TNRC6B BZW1 FER FYN
GO:BP,GO:0007281,germ cell development,0.6631032645664604,False,2,86,35,1708,ENSG00000178093 ENSG00000151422,TSSK6 FER
GO:BP,GO:0051960,regulation of nervous system development,0.6631032645664604,False,2,86,35,1708,ENSG00000150630 ENSG00000135298,VEGFC ADGRB3
GO:BP,GO:0060079,excitatory postsynaptic potential,0.6631032645664604,False,1,86,15,1708,ENSG00000176406,RIMS2
GO:BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.6631032645664604,False,1,86,15,1708,ENSG00000171310,CHST11
GO:BP,GO:0097529,myeloid leukocyte migration,0.6631032645664604,False,1,86,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0007338,single fertilization,0.6631032645664604,False,1,86,15,1708,ENSG00000122986,HVCN1
GO:BP,GO:0019725,cellular homeostasis,0.665857768760302,False,3,86,56,1708,ENSG00000110497 ENSG00000122986 ENSG00000162753,AMBRA1 HVCN1 SLC9C2
GO:BP,GO:0022008,neurogenesis,0.6662493863566914,False,7,86,137,1708,ENSG00000183715 ENSG00000181291 ENSG00000142599 ENSG00000150630 ENSG00000010810 ENSG00000135298 ENSG00000176406,OPCML TMEM132E RERE VEGFC FYN ADGRB3 RIMS2
GO:MF,GO:0043167,ion binding,0.6688144523527109,False,28,86,558,1708,ENSG00000067082 ENSG00000072657 ENSG00000149927 ENSG00000103056 ENSG00000070366 ENSG00000178093 ENSG00000186020 ENSG00000143614 ENSG00000116852 ENSG00000196182 ENSG00000142599 ENSG00000188641 ENSG00000100403 ENSG00000124356 ENSG00000174579 ENSG00000154822 ENSG00000007402 ENSG00000185619 ENSG00000151422 ENSG00000078795 ENSG00000010810 ENSG00000096654 ENSG00000137411 ENSG00000112659 ENSG00000005483 ENSG00000176406 ENSG00000104442 ENSG00000130635,KLF6 TRHDE DOC2A SMPD3 SMG6 TSSK6 ZNF529 GATAD2B KIF21B STK40 RERE DPYD ZC3H7B STAMBP MSL2 PLCL2 CACNA2D2 PCGF3 FER PKD2L2 FYN ZNF184 VARS2 CUL9 KMT2E RIMS2 ARMC1 COL5A1
GO:BP,GO:0016236,macroautophagy,0.6700650296709281,False,2,86,36,1708,ENSG00000110497 ENSG00000131558,AMBRA1 EXOC4
GO:BP,GO:0022412,cellular process involved in reproduction in multicellular organism,0.6700650296709281,False,2,86,36,1708,ENSG00000178093 ENSG00000151422,TSSK6 FER
GO:BP,GO:0010506,regulation of autophagy,0.6700650296709281,False,2,86,36,1708,ENSG00000110497 ENSG00000131558,AMBRA1 EXOC4
GO:BP,GO:0051054,positive regulation of DNA metabolic process,0.6700650296709281,False,2,86,36,1708,ENSG00000204991 ENSG00000158019,SPIRE2 BABAM2
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,0.6700650296709281,False,2,86,36,1708,ENSG00000103811 ENSG00000010810,CTSH FYN
GO:BP,GO:0006873,intracellular monoatomic ion homeostasis,0.6700650296709281,False,2,86,36,1708,ENSG00000122986 ENSG00000162753,HVCN1 SLC9C2
GO:BP,GO:0002697,regulation of immune effector process,0.6700650296709281,False,2,86,36,1708,ENSG00000149131 ENSG00000151422,SERPING1 FER
GO:BP,GO:0030155,regulation of cell adhesion,0.670932414912791,False,4,86,77,1708,ENSG00000110497 ENSG00000010810 ENSG00000079691 ENSG00000002822,AMBRA1 FYN CARMIL1 MAD1L1
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,0.6737215736283881,False,14,86,279,1708,ENSG00000067082 ENSG00000161813 ENSG00000103811 ENSG00000204991 ENSG00000166573 ENSG00000104885 ENSG00000143614 ENSG00000142599 ENSG00000100354 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000213654 ENSG00000005483,KLF6 LARP4 CTSH SPIRE2 GALR1 DOT1L GATAD2B RERE TNRC6B BABAM2 MSL2 ATXN7 GPSM3 KMT2E
GO:BP,GO:0022407,regulation of cell-cell adhesion,0.6753131864682955,False,3,86,57,1708,ENSG00000110497 ENSG00000010810 ENSG00000002822,AMBRA1 FYN MAD1L1
GO:BP,GO:0080135,regulation of cellular response to stress,0.6753131864682955,False,3,86,57,1708,ENSG00000204991 ENSG00000158019 ENSG00000163635,SPIRE2 BABAM2 ATXN7
GO:BP,GO:0002757,immune response-activating signaling pathway,0.6753131864682955,False,3,86,57,1708,ENSG00000154822 ENSG00000010810 ENSG00000124557,PLCL2 FYN BTN1A1
GO:MF,GO:0005201,extracellular matrix structural constituent,0.6765976392144736,False,1,86,16,1708,ENSG00000130635,COL5A1
GO:MF,GO:0004252,serine-type endopeptidase activity,0.6765976392144736,False,1,86,16,1708,ENSG00000103811,CTSH
GO:MF,GO:0019208,phosphatase regulator activity,0.6765976392144736,False,1,86,16,1708,ENSG00000110497,AMBRA1
GO:MF,GO:0051082,unfolded protein binding,0.6765976392144736,False,1,86,16,1708,ENSG00000120725,SIL1
GO:MF,GO:0050839,cell adhesion molecule binding,0.6770102432061125,False,3,86,58,1708,ENSG00000157456 ENSG00000082153 ENSG00000130635,CCNB2 BZW1 COL5A1
GO:MF,GO:0016746,acyltransferase activity,0.6770102432061125,False,3,86,58,1708,ENSG00000174579 ENSG00000185619 ENSG00000112659,MSL2 PCGF3 CUL9
GO:BP,GO:0010647,positive regulation of cell communication,0.6775638714109209,False,8,86,159,1708,ENSG00000110497 ENSG00000103811 ENSG00000166573 ENSG00000053438 ENSG00000151422 ENSG00000113070 ENSG00000002822 ENSG00000176406,AMBRA1 CTSH GALR1 NNAT FER HBEGF MAD1L1 RIMS2
GO:BP,GO:0023056,positive regulation of signaling,0.6775638714109209,False,8,86,159,1708,ENSG00000110497 ENSG00000103811 ENSG00000166573 ENSG00000053438 ENSG00000151422 ENSG00000113070 ENSG00000002822 ENSG00000176406,AMBRA1 CTSH GALR1 NNAT FER HBEGF MAD1L1 RIMS2
GO:MF,GO:0004888,transmembrane signaling receptor activity,0.6795832422204654,False,4,86,79,1708,ENSG00000156395 ENSG00000103811 ENSG00000166573 ENSG00000135298,SORCS3 CTSH GALR1 ADGRB3
GO:BP,GO:0050870,positive regulation of T cell activation,0.6798817229013258,False,2,86,37,1708,ENSG00000110497 ENSG00000010810,AMBRA1 FYN
GO:BP,GO:0050769,positive regulation of neurogenesis,0.6798817229013258,False,1,86,16,1708,ENSG00000150630,VEGFC
GO:BP,GO:0007548,sex differentiation,0.6798817229013258,False,1,86,16,1708,ENSG00000151422,FER
GO:BP,GO:0035966,response to topologically incorrect protein,0.6798817229013258,False,1,86,16,1708,ENSG00000151778,SERP2
GO:BP,GO:0006195,purine nucleotide catabolic process,0.6798817229013258,False,1,86,16,1708,ENSG00000111669,TPI1
GO:BP,GO:0048167,regulation of synaptic plasticity,0.6798817229013258,False,1,86,16,1708,ENSG00000156395,SORCS3
GO:BP,GO:0060047,heart contraction,0.6798817229013258,False,1,86,16,1708,ENSG00000113070,HBEGF
GO:BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,0.6798817229013258,False,1,86,16,1708,ENSG00000002822,MAD1L1
GO:BP,GO:1901888,regulation of cell junction assembly,0.6798817229013258,False,1,86,16,1708,ENSG00000135298,ADGRB3
GO:BP,GO:1903522,regulation of blood circulation,0.6798817229013258,False,1,86,16,1708,ENSG00000113070,HBEGF
GO:BP,GO:0050728,negative regulation of inflammatory response,0.6798817229013258,False,1,86,16,1708,ENSG00000010810,FYN
GO:BP,GO:0007018,microtubule-based movement,0.6798817229013258,False,2,86,37,1708,ENSG00000178093 ENSG00000116852,TSSK6 KIF21B
GO:BP,GO:0051053,negative regulation of DNA metabolic process,0.6798817229013258,False,1,86,16,1708,ENSG00000070366,SMG6
GO:BP,GO:0006629,lipid metabolic process,0.6814271102507278,False,5,86,99,1708,ENSG00000135454 ENSG00000103056 ENSG00000154822 ENSG00000070882 ENSG00000147535,B4GALNT1 SMPD3 PLCL2 OSBPL3 PLPP5
GO:BP,GO:0009058,biosynthetic process,0.6837977491555436,False,35,86,701,1708,ENSG00000067082 ENSG00000110497 ENSG00000171310 ENSG00000122986 ENSG00000133687 ENSG00000161813 ENSG00000135454 ENSG00000111669 ENSG00000166133 ENSG00000103811 ENSG00000103056 ENSG00000070366 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000142599 ENSG00000188641 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000082153 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000120725 ENSG00000010810 ENSG00000124557 ENSG00000096654 ENSG00000137411 ENSG00000213654 ENSG00000005483 ENSG00000070882 ENSG00000130635,KLF6 AMBRA1 CHST11 HVCN1 TMTC1 LARP4 B4GALNT1 TPI1 RPUSD2 CTSH SMPD3 SMG6 GALR1 DOT1L ZNF529 GATAD2B STK40 RERE DPYD NNAT TNRC6B ZC3H7B BZW1 MSL2 ATXN7 PCGF3 SIL1 FYN BTN1A1 ZNF184 VARS2 GPSM3 KMT2E OSBPL3 COL5A1
GO:MF,GO:0016874,ligase activity,0.6847853102533886,False,1,86,17,1708,ENSG00000137411,VARS2
GO:MF,GO:0016829,lyase activity,0.6847853102533886,False,1,86,17,1708,ENSG00000111669,TPI1
GO:MF,GO:0043168,anion binding,0.6847853102533886,False,10,86,204,1708,ENSG00000103056 ENSG00000178093 ENSG00000116852 ENSG00000196182 ENSG00000188641 ENSG00000154822 ENSG00000151422 ENSG00000010810 ENSG00000137411 ENSG00000112659,SMPD3 TSSK6 KIF21B STK40 DPYD PLCL2 FER FYN VARS2 CUL9
GO:MF,GO:0044877,protein-containing complex binding,0.6847853102533886,False,6,86,122,1708,ENSG00000070366 ENSG00000178093 ENSG00000143614 ENSG00000159023 ENSG00000079691 ENSG00000130635,SMG6 TSSK6 GATAD2B EPB41 CARMIL1 COL5A1
GO:MF,GO:0005085,guanyl-nucleotide exchange factor activity,0.6847853102533886,False,1,86,17,1708,ENSG00000205517,RGL3
GO:MF,GO:0017171,serine hydrolase activity,0.6847853102533886,False,1,86,17,1708,ENSG00000103811,CTSH
GO:MF,GO:0000287,magnesium ion binding,0.6847853102533886,False,1,86,17,1708,ENSG00000178093,TSSK6
GO:MF,GO:0008236,serine-type peptidase activity,0.6847853102533886,False,1,86,17,1708,ENSG00000103811,CTSH
GO:CC,GO:0045335,phagocytic vesicle,0.6856629021229742,False,2,86,18,1708,ENSG00000110497 ENSG00000122986,AMBRA1 HVCN1
GO:CC,GO:1902562,H4 histone acetyltransferase complex,0.6856629021229742,False,1,86,5,1708,ENSG00000174579,MSL2
GO:CC,GO:0098858,actin-based cell projection,0.6856629021229742,False,2,86,18,1708,ENSG00000131558 ENSG00000070882,EXOC4 OSBPL3
GO:BP,GO:0010629,negative regulation of gene expression,0.6865064164501523,False,6,86,120,1708,ENSG00000070366 ENSG00000104885 ENSG00000100354 ENSG00000100403 ENSG00000185619 ENSG00000010810,SMG6 DOT1L TNRC6B ZC3H7B PCGF3 FYN
GO:BP,GO:0080090,regulation of primary metabolic process,0.688825938880217,False,22,86,443,1708,ENSG00000067082 ENSG00000110497 ENSG00000161813 ENSG00000103811 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000142599 ENSG00000100354 ENSG00000082153 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000151422 ENSG00000010810 ENSG00000096654 ENSG00000005483,KLF6 AMBRA1 LARP4 CTSH SMPD3 SPIRE2 SMG6 GALR1 DOT1L ZNF529 GATAD2B RERE TNRC6B BZW1 BABAM2 MSL2 ATXN7 PCGF3 FER FYN ZNF184 KMT2E
GO:BP,GO:0050877,nervous system process,0.6908510133549308,False,5,86,100,1708,ENSG00000156395 ENSG00000163635 ENSG00000010810 ENSG00000135298 ENSG00000176406,SORCS3 ATXN7 FYN ADGRB3 RIMS2
GO:BP,GO:0009314,response to radiation,0.6939296894922072,False,2,86,38,1708,ENSG00000158019 ENSG00000168077,BABAM2 SCARA3
GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,0.6939296894922072,False,2,86,38,1708,ENSG00000110497 ENSG00000010810,AMBRA1 FYN
GO:BP,GO:0002449,lymphocyte mediated immunity,0.6939296894922072,False,2,86,38,1708,ENSG00000149131 ENSG00000103811,SERPING1 CTSH
GO:BP,GO:0002521,leukocyte differentiation,0.6939296894922072,False,3,86,59,1708,ENSG00000067082 ENSG00000110497 ENSG00000154822,KLF6 AMBRA1 PLCL2
GO:BP,GO:0048284,organelle fusion,0.6944676114598037,False,1,86,17,1708,ENSG00000149927,DOC2A
GO:BP,GO:0061138,morphogenesis of a branching epithelium,0.6944676114598037,False,1,86,17,1708,ENSG00000103811,CTSH
GO:BP,GO:0045582,positive regulation of T cell differentiation,0.6944676114598037,False,1,86,17,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0032868,response to insulin,0.6944676114598037,False,1,86,17,1708,ENSG00000151422,FER
GO:BP,GO:0042594,response to starvation,0.6944676114598037,False,1,86,17,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0044238,primary metabolic process,0.6944676114598037,False,42,86,843,1708,ENSG00000067082 ENSG00000110497 ENSG00000171310 ENSG00000089053 ENSG00000133687 ENSG00000161813 ENSG00000135454 ENSG00000111669 ENSG00000072657 ENSG00000166133 ENSG00000103811 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000178093 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000142599 ENSG00000188641 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000082153 ENSG00000158019 ENSG00000124356 ENSG00000174579 ENSG00000154822 ENSG00000163635 ENSG00000185619 ENSG00000151422 ENSG00000120725 ENSG00000010810 ENSG00000096654 ENSG00000232040 ENSG00000137411 ENSG00000112659 ENSG00000005483 ENSG00000070882 ENSG00000147535,KLF6 AMBRA1 CHST11 ANAPC5 TMTC1 LARP4 B4GALNT1 TPI1 TRHDE RPUSD2 CTSH SMPD3 SPIRE2 SMG6 GALR1 TSSK6 DOT1L ZNF529 GATAD2B STK40 RERE DPYD NNAT TNRC6B ZC3H7B BZW1 BABAM2 STAMBP MSL2 PLCL2 ATXN7 PCGF3 FER SIL1 FYN ZNF184 SCAND3 VARS2 CUL9 KMT2E OSBPL3 PLPP5
GO:BP,GO:0006281,DNA repair,0.6944676114598037,False,4,86,80,1708,ENSG00000204991 ENSG00000104885 ENSG00000158019 ENSG00000163635,SPIRE2 DOT1L BABAM2 ATXN7
GO:BP,GO:0060078,regulation of postsynaptic membrane potential,0.6944676114598037,False,1,86,17,1708,ENSG00000176406,RIMS2
GO:BP,GO:0051225,spindle assembly,0.6944676114598037,False,1,86,17,1708,ENSG00000157456,CCNB2
GO:BP,GO:0031333,negative regulation of protein-containing complex assembly,0.6944676114598037,False,1,86,17,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0016064,immunoglobulin mediated immune response,0.6944676114598037,False,1,86,17,1708,ENSG00000149131,SERPING1
GO:BP,GO:0016052,carbohydrate catabolic process,0.6944676114598037,False,1,86,17,1708,ENSG00000111669,TPI1
GO:BP,GO:0016485,protein processing,0.6944676114598037,False,1,86,17,1708,ENSG00000103811,CTSH
GO:BP,GO:1990138,neuron projection extension,0.6944676114598037,False,1,86,17,1708,ENSG00000176406,RIMS2
GO:BP,GO:0010976,positive regulation of neuron projection development,0.6944676114598037,False,1,86,17,1708,ENSG00000010810,FYN
GO:BP,GO:0031400,negative regulation of protein modification process,0.6944676114598037,False,1,86,17,1708,ENSG00000010810,FYN
GO:BP,GO:0007416,synapse assembly,0.6944676114598037,False,1,86,17,1708,ENSG00000135298,ADGRB3
GO:BP,GO:0008104,intracellular protein localization,0.6951413868925037,False,11,86,224,1708,ENSG00000120451 ENSG00000168778 ENSG00000204991 ENSG00000159023 ENSG00000053438 ENSG00000007402 ENSG00000150630 ENSG00000120725 ENSG00000010810 ENSG00000131558 ENSG00000176406,SNX19 TCTN2 SPIRE2 EPB41 NNAT CACNA2D2 VEGFC SIL1 FYN EXOC4 RIMS2
GO:BP,GO:0008152,metabolic process,0.6980035070267987,False,49,86,983,1708,ENSG00000067082 ENSG00000110497 ENSG00000171310 ENSG00000122986 ENSG00000089053 ENSG00000133687 ENSG00000161813 ENSG00000135454 ENSG00000111669 ENSG00000072657 ENSG00000166133 ENSG00000103811 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000178093 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000142599 ENSG00000188641 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000082153 ENSG00000158019 ENSG00000124356 ENSG00000174579 ENSG00000154822 ENSG00000055955 ENSG00000163635 ENSG00000185619 ENSG00000151422 ENSG00000120725 ENSG00000010810 ENSG00000079691 ENSG00000124557 ENSG00000096654 ENSG00000232040 ENSG00000137411 ENSG00000213654 ENSG00000112659 ENSG00000005483 ENSG00000131558 ENSG00000070882 ENSG00000147535 ENSG00000130635,KLF6 AMBRA1 CHST11 HVCN1 ANAPC5 TMTC1 LARP4 B4GALNT1 TPI1 TRHDE RPUSD2 CTSH SMPD3 SPIRE2 SMG6 GALR1 TSSK6 DOT1L ZNF529 GATAD2B STK40 RERE DPYD NNAT TNRC6B ZC3H7B BZW1 BABAM2 STAMBP MSL2 PLCL2 ITIH4 ATXN7 PCGF3 FER SIL1 FYN CARMIL1 BTN1A1 ZNF184 SCAND3 VARS2 GPSM3 CUL9 KMT2E EXOC4 OSBPL3 PLPP5 COL5A1
GO:BP,GO:0042110,T cell activation,0.69834801430656,False,3,86,60,1708,ENSG00000110497 ENSG00000010810 ENSG00000002822,AMBRA1 FYN MAD1L1
GO:BP,GO:0071345,cellular response to cytokine stimulus,0.69834801430656,False,3,86,60,1708,ENSG00000103056 ENSG00000150630 ENSG00000151422,SMPD3 VEGFC FER
GO:BP,GO:0007059,chromosome segregation,0.69834801430656,False,3,86,60,1708,ENSG00000089053 ENSG00000157456 ENSG00000002822,ANAPC5 CCNB2 MAD1L1
GO:BP,GO:0010720,positive regulation of cell development,0.699229080827697,False,2,86,39,1708,ENSG00000110497 ENSG00000150630,AMBRA1 VEGFC
GO:BP,GO:0010498,proteasomal protein catabolic process,0.699229080827697,False,2,86,39,1708,ENSG00000110497 ENSG00000089053,AMBRA1 ANAPC5
GO:BP,GO:0006091,generation of precursor metabolites and energy,0.699229080827697,False,2,86,39,1708,ENSG00000111669 ENSG00000196182,TPI1 STK40
GO:BP,GO:0000819,sister chromatid segregation,0.699229080827697,False,2,86,39,1708,ENSG00000089053 ENSG00000002822,ANAPC5 MAD1L1
GO:BP,GO:0007423,sensory organ development,0.699229080827697,False,2,86,39,1708,ENSG00000181291 ENSG00000130635,TMEM132E COL5A1
GO:BP,GO:0006950,response to stress,0.7006639827080772,False,18,86,367,1708,ENSG00000110497 ENSG00000149131 ENSG00000122986 ENSG00000151778 ENSG00000103056 ENSG00000204991 ENSG00000104885 ENSG00000158019 ENSG00000174579 ENSG00000055955 ENSG00000163635 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000010810 ENSG00000213654 ENSG00000168077 ENSG00000130635,AMBRA1 SERPING1 HVCN1 SERP2 SMPD3 SPIRE2 DOT1L BABAM2 MSL2 ITIH4 ATXN7 VEGFC FER HBEGF FYN GPSM3 SCARA3 COL5A1
GO:BP,GO:0072657,protein localization to membrane,0.7019851847561914,False,2,86,40,1708,ENSG00000007402 ENSG00000010810,CACNA2D2 FYN
GO:BP,GO:0072359,circulatory system development,0.7019851847561914,False,5,86,103,1708,ENSG00000103811 ENSG00000150630 ENSG00000010810 ENSG00000135298 ENSG00000130635,CTSH VEGFC FYN ADGRB3 COL5A1
GO:BP,GO:0070507,regulation of microtubule cytoskeleton organization,0.7019851847561914,False,1,86,18,1708,ENSG00000163635,ATXN7
GO:BP,GO:0006364,rRNA processing,0.7019851847561914,False,1,86,18,1708,ENSG00000166133,RPUSD2
GO:BP,GO:2000779,regulation of double-strand break repair,0.7019851847561914,False,1,86,18,1708,ENSG00000204991,SPIRE2
GO:BP,GO:0019318,hexose metabolic process,0.7019851847561914,False,1,86,18,1708,ENSG00000111669,TPI1
GO:BP,GO:0002262,myeloid cell homeostasis,0.7019851847561914,False,1,86,18,1708,ENSG00000005483,KMT2E
GO:BP,GO:0051251,positive regulation of lymphocyte activation,0.7019851847561914,False,2,86,40,1708,ENSG00000110497 ENSG00000010810,AMBRA1 FYN
GO:BP,GO:0002250,adaptive immune response,0.7019851847561914,False,3,86,61,1708,ENSG00000149131 ENSG00000103811 ENSG00000010810,SERPING1 CTSH FYN
GO:BP,GO:0045621,positive regulation of lymphocyte differentiation,0.7019851847561914,False,1,86,18,1708,ENSG00000110497,AMBRA1
